"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.258816Z,system:apiserver,list,rolebindings,,,,/apis/rbac.authorization.k8s.io/v1/rolebindings?limit=500&resourceVersion=0,0fb73a6f-6326-478a-970c-f6779d54e4ec,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.263702Z,system:apiserver,list,prioritylevelconfigurations,,,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations?limit=500&resourceVersion=0,4cdb9eb1-c947-4d1d-9f5a-484e1cc56e80,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.274056Z,system:apiserver,list,namespaces,,,,/api/v1/namespaces?limit=500&resourceVersion=0,f104ffbe-98da-4a4c-8e37-268b5271272f,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.271780Z,system:apiserver,list,persistentvolumes,,,,/api/v1/persistentvolumes?limit=500&resourceVersion=0,536f0b0b-aab9-49f2-9d2a-9752c9ca7253,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.252343Z,system:apiserver,get,flowschemas,,system-nodes,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/flowschemas/system-nodes,6fe24958-5fd0-4be2-b598-1631923cb045,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.314899Z,system:serviceaccount:kube-flannel:flannel,watch,nodes,,,,/api/v1/nodes?allowWatchBookmarks=true&resourceVersion=6577538&timeout=8m15s&timeoutSeconds=495&watch=true,80e5491b-7629-4d63-872a-25cc8ba4b820,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.344508Z,system:apiserver,watch,limitranges,,,,/api/v1/limitranges?allowWatchBookmarks=true&resourceVersion=6577579&timeout=5m8s&timeoutSeconds=308&watch=true,677b6b2d-d31a-4878-8629-979bf8a18814,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.275179Z,system:apiserver,get,serviceaccounts,,gatekeeper-admin,,/api/v1/namespaces/gatekeeper-system/serviceaccounts/gatekeeper-admin,6d97e14a-a2b1-4b92-a994-e88b1e153a5d,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.275380Z,system:apiserver,get,serviceaccounts,,gatekeeper-admin,,/api/v1/namespaces/gatekeeper-system/serviceaccounts/gatekeeper-admin,36a5da58-1e6c-4aa5-a51b-caa19681a3a8,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.171607Z,system:serviceaccount:kube-system:kube-proxy,watch,services,,,,/api/v1/services?allowWatchBookmarks=true&labelSelector=%21service.kubernetes.io%2Fheadless%2C%21service.kubernetes.io%2Fservice-proxy-name&resourceVersion=6577334&timeout=5m2s&timeoutSeconds=302&watch=true,fac00217-fd42-451f-8440-afe695997553,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.350966Z,system:apiserver,watch,storageclasses,,,,/apis/storage.k8s.io/v1/storageclasses?allowWatchBookmarks=true&resourceVersion=6577579&timeout=9m14s&timeoutSeconds=554&watch=true,8a5bff5c-7767-4d5c-a4db-41c0abe97aad,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.353018Z,system:apiserver,watch,clusterroles,,,,/apis/rbac.authorization.k8s.io/v1/clusterroles?allowWatchBookmarks=true&resourceVersion=6577579&timeout=6m55s&timeoutSeconds=415&watch=true,2c1b2081-2762-4890-8bd8-450ea1d37856,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.160137Z,system:serviceaccount:gatekeeper-system:gatekeeper-admin,list,constrainttemplatepodstatuses,,,,/apis/status.gatekeeper.sh/v1beta1/constrainttemplatepodstatuses?resourceVersion=6135955,50f3513d-2e69-4dca-b5f8-a9a058273a8e,ResponseComplete,503,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.161148Z,system:serviceaccount:gatekeeper-system:gatekeeper-admin,watch,validatingwebhookconfigurations,,,,/apis/admissionregistration.k8s.io/v1/validatingwebhookconfigurations?allowWatchBookmarks=true&resourceVersion=6577334&timeoutSeconds=458&watch=true,dbc7842a-d9b7-497d-bed0-6944179cc6dc,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.183807Z,system:serviceaccount:kube-system:kube-proxy,watch,services,,,,/api/v1/services?allowWatchBookmarks=true&labelSelector=%21service.kubernetes.io%2Fheadless%2C%21service.kubernetes.io%2Fservice-proxy-name&resourceVersion=6577334&timeout=6m18s&timeoutSeconds=378&watch=true,a3f46a0f-26c9-47c7-ab42-13da184191c0,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.161208Z,system:serviceaccount:gatekeeper-system:gatekeeper-admin,watch,secrets,,,,/api/v1/namespaces/gatekeeper-system/secrets?allowWatchBookmarks=true&resourceVersion=6577334&timeoutSeconds=428&watch=true,73ba82d0-d173-4ce3-a7df-78d39c3acdab,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.171533Z,system:serviceaccount:kube-system:kube-proxy,watch,nodes,,k8s-master-perfspec,,/api/v1/nodes?allowWatchBookmarks=true&fieldSelector=metadata.name%3Dk8s-master-perfspec&resourceVersion=6577538&timeout=7m19s&timeoutSeconds=439&watch=true,1ad5db47-3fb5-43d3-b8cc-e9593aaf8967,ResponseComplete,200,,,
